301.584,189.502;309.346,184.608;319.262,183.193;328.716,184.569;338.044,187.664;359.616,189.655;367.186,187.515;374.47,187.443;381.783,189.182;386.462,194.379;346.77,203.56;346.622,211.853;346.779,220.136;347.169,227.828;335.142,236.683;339.59,238.667;344.695,240.117;349.096,239.439;353.516,238.491;309.353,200.424;315.771,195.326;323.543,196.018;328.122,202.58;321.692,205.202;314.721,204.543;360.466,206.698;365.556,201.37;373.29,201.393;378.969,207.528;372.946,211.469;365.798,210.656;321.999,257.404;329.299,253.119;336.361,251.092;342.786,253.558;348.73,253.513;353.989,256.513;358.117,261.489;353.252,265.612;347.582,267.353;341.236,267.917;334.015,266.216;327.626,262.762;334.847,256.268;342.27,257.568;348.909,258.367;348.645,260.196;341.636,260.405;334.275,258.799;
301.868,189.897;309.816,185.031;319.566,183.727;328.691,185.461;337.853,188.674;360.61,191.381;367.942,189.237;374.983,188.852;382.319,189.557;387.967,193.684;347.073,205.966;346.871,213.897;346.997,221.898;347.453,229.612;335.179,238.329;339.705,240.152;344.873,241.615;348.91,240.959;353.443,240.309;310.575,200.65;316.65,195.999;324.449,196.99;328.962,203.302;322.473,205.675;315.52,204.911;361.419,207.921;366.731,203.129;374.578,203.257;380.395,209.077;374.297,212.704;366.967,211.894;321.403,258.71;329.291,255.497;336.196,253.424;342.56,255.616;348.438,255.47;353.61,258.23;357.824,262.74;352.489,266.814;346.82,268.641;340.748,268.946;334.095,267.136;327.534,263.953;334.605,258.455;341.975,259.428;348.279,260.172;347.847,261.394;341.134,261.416;334.305,259.966;
303.064,191.011;311.24,186.409;321.173,185.383;330.629,186.89;339.755,190.263;362.365,193.012;370.074,191;377.444,191.131;384.879,192.409;390.72,196.622;348.999,206.95;348.651,215.264;348.517,223.252;348.797,231.026;335.606,240.039;340.264,242.211;345.501,243.872;350.33,243.452;355.524,242.718;312.198,201.498;318.135,196.692;325.847,197.96;330.675,204.311;323.889,206.264;316.998,205.491;363.008,208.886;368.525,204.227;376.639,204.397;382.487,210.619;375.839,214.167;368.445,213.178;321.683,260.336;329.905,256.976;337.169,255.229;343.908,257.39;350.084,257.693;355.319,260.34;359.99,264.953;353.736,268.429;347.639,269.529;341.253,269.501;334.537,267.715;328.202,264.834;336.228,259.642;343.07,261.213;348.963,261.468;348.321,262.654;342.066,262.412;335.643,261.035;
305.278,190.203;313.56,186.13;323.46,185.613;332.59,187.233;341.501,190.565;363.753,193.173;371.902,191.772;379.66,192.45;387.002,194.042;392.203,198.937;350.457,207.605;350.025,215.936;349.933,224.007;350.209,231.905;337.476,240.386;341.727,242.269;346.807,243.964;351.336,243.712;356.531,243.236;313.898,201.249;319.771,196.558;327.614,197.846;332.372,204.553;325.589,206.751;318.552,205.894;364.222,209.335;369.948,204.541;378.197,204.892;384.187,211.482;377.49,215.152;369.841,214.151;322.612,260.995;330.706,257.785;338.109,255.885;345.069,258.336;351.101,258.478;356.633,261.104;361.018,265.973;355.458,269.593;349.421,270.607;343.24,270.7;336.169,268.814;329.261,266.008;337.176,260.478;344.412,262.098;350.39,262.487;349.689,263.72;343.857,263.386;337.118,262.136;
308.131,190.849;316.343,186.799;326.186,186.325;335.007,188.001;343.817,191.041;366.777,194.311;374.754,193.295;382.388,194.139;389.761,195.641;395.156,200.683;352.819,208.635;352.448,216.823;352.299,224.792;352.277,232.543;339.009,241.795;343.224,243.521;348.304,245.389;352.576,245.257;357.534,245.257;315.08,201.619;321.758,197.12;329.85,198.317;334.945,205.139;327.729,207.356;320.264,206.41;366.847,210.942;373.045,205.903;381.464,206.31;387.705,213.104;380.665,216.682;372.765,215.572;325.238,261.836;332.8,258.853;339.857,257.128;346.752,259.633;352.633,259.611;357.823,262.132;361.675,267.038;356.486,270.581;350.617,271.536;344.742,271.331;337.897,269.589;331.047,266.74;339.031,261.482;346.022,263.105;351.914,263.579;351.06,264.795;345.445,264.18;338.623,262.876;
310.357,190.839;318.216,186.488;328.018,186.2;336.596,188.013;345.279,190.949;370.916,194.835;378.531,193.794;385.803,194.345;392.909,195.58;397.449,200.805;354.559,209.719;354.01,217.587;353.637,225.022;353.553,232.358;340.342,241.46;344.726,243.203;349.827,245.018;353.835,245.087;358.785,245.44;317.449,201.183;323.953,196.725;332.241,197.79;337.779,205.09;330.061,207.303;322.242,206.269;368.405,210.745;374.453,205.415;383.066,206.113;389.523,213.06;382.188,216.63;374.337,215.346;325.59,261.682;333.337,258.383;340.622,256.491;347.839,259.078;354.221,259.173;359.91,262.343;364.03,267.856;358.016,271.049;351.741,271.876;345.401,271.447;338.334,269.536;331.504,266.625;339.158,261.242;347.385,262.976;353.894,263.862;353.097,265.247;346.549,264.445;338.747,262.94;
313.086,188.633;321.175,185.083;330.853,185.124;339.443,187.395;347.928,190.711;371.998,194.384;379.651,193.068;387.267,193.859;394.708,195.357;399.466,200.838;356.275,208.974;355.625,216.742;354.999,224.216;354.528,231.517;341.43,240.369;345.668,242.278;350.764,244.189;354.995,244.211;359.961,244.283;318.569,200.309;325.758,196.046;334.291,197.639;339.547,205.303;331.742,206.611;323.693,205.497;370.35,210.553;376.839,205.814;385.601,206.63;391.954,213.751;384.478,217.083;376.357,215.655;326.463,260.342;334.225,257.559;341.409,256.122;348.648,258.907;354.993,259.08;360.902,262.012;365.367,267.197;359.476,270.906;352.811,272.042;346.025,271.496;338.864,269.334;332.182,265.866;340.548,260.704;348.061,262.69;354.658,263.627;353.98,264.91;347.365,264.188;340.026,262.257;
314.715,187.621;322.928,184.108;332.63,184.512;341.234,186.715;349.64,190.384;373.402,194.042;381.331,192.763;389.025,193.511;396.505,195.025;401.295,200.464;357.93,208.378;357.134,216.179;356.301,223.723;355.792,231.178;342.433,240.58;347.004,242.31;352.274,244.224;356.609,244.187;361.62,244.515;320.431,199.356;327.283,195.335;335.721,196.93;340.886,204.287;333.139,205.87;325.249,204.624;371.822,210.488;378.03,205.806;386.793,206.596;393.418,213.417;385.913,216.816;377.74,215.432;327.387,260.081;335.316,257.523;342.563,255.809;349.854,258.506;356.028,258.772;361.637,261.646;366.026,266.896;360.134,269.858;353.672,270.498;347.288,270.143;340.233,267.879;333.38,264.916;341.402,260.015;349.274,262.188;355.768,263.144;354.854,263.866;348.412,263.098;340.926,261.25;
315.7,187.66;324.372,184.008;333.951,184.284;342.547,186.339;351.207,188.883;374.199,193.822;382.337,192.757;389.826,193.524;397.594,195.227;403.104,201.215;358.778,207.416;358.107,215.531;357.526,223.456;357.111,230.773;343.648,239.826;347.789,241.78;352.582,243.509;357.602,243.784;362.881,243.799;321.911,198.865;328.853,194.498;337.275,195.801;342.183,202.681;335.19,205.289;327.584,204.065;374.202,209.553;380.301,205.073;388.286,206.042;394.137,212.5;386.775,216.61;379.382,214.881;329.291,259.184;337.079,256.149;344.727,255.071;351.227,258.066;358.021,258.256;363.325,261.768;367.11,266.73;360.922,269.368;354.585,269.575;348.119,269.307;341.491,267.296;334.607,263.918;343.323,259.333;350.309,261.964;356.964,262.678;355.87,264.078;348.936,263.63;342.061,261.418;
317.207,186.953;325.792,183.077;335.199,183.182;343.738,185.254;352.465,187.903;376.36,193.723;384.288,192.395;391.628,192.819;399.277,194.422;404.251,200.316;359.699,207.347;359.134,215.486;358.626,223.504;358.289,230.83;344.504,239.398;348.659,241.231;353.487,243.104;358.311,243.453;363.396,243.543;322.821,198.654;329.599,194.298;338.059,195.609;343.004,202.6;335.855,204.82;328.431,203.651;374.944,210.028;381.433,205.3;389.722,206.197;395.539,212.847;388.172,216.959;380.519,215.138;329.822,259.413;337.61,255.869;345.559,255.095;352.172,258.1;359.057,258.377;364.484,261.785;367.875,267.285;361.711,269.994;355.244,269.902;349.055,269.192;342.338,267.276;335.328,264.042;344.114,259.439;351.229,262.374;357.858,263.182;356.885,264.203;349.991,263.318;342.896,261.184;
318.029,186.693;326.535,182.83;335.678,182.725;344.155,184.866;352.732,187.602;376.013,193.015;384.394,191.736;392.073,192.492;400.036,194.637;404.962,201.195;360.483,206.333;359.843,214.491;359.207,222.592;358.746,230.019;344.772,238.758;348.977,240.794;353.997,242.735;358.88,242.835;364.03,242.478;323.465,197.942;330.431,193.706;338.822,195.322;343.845,202.186;336.359,204.307;328.839,203.039;375.459,209.167;382.097,204.722;390.407,205.69;395.899,212.36;388.601,216.403;381.03,214.511;331.148,258.408;338.574,255.295;346.264,254.312;352.737,257.259;359.153,257.297;364.299,260.735;368.158,265.773;362.208,268.501;356.075,269.025;349.841,268.676;343.101,266.539;336.39,263.126;344.676,258.35;351.872,261.041;358.058,261.703;357.336,263.161;350.759,263.124;343.702,260.544;
317.499,187.631;325.664,183.388;334.936,183.192;343.583,185.189;352.666,187.494;376.733,192.799;384.799,191.779;392.275,192.36;399.969,194.312;404.457,200.654;360.767,206.572;360.009,214.639;359.401,222.529;358.965,229.749;344.874,238.73;349.176,240.502;354.246,242.354;358.971,242.557;364.159,242.671;323.787,197.692;330.693,193.438;339.176,195.08;344.462,202.064;336.826,203.906;329.171,202.656;374.959,208.711;381.53,204.051;390.005,204.982;395.988,211.68;388.466,215.433;380.619,213.607;331.169,258.623;338.524,255.096;346.021,254.035;352.43,256.904;359.21,256.968;364.616,260.367;368.81,265.744;362.595,268.328;356.287,268.71;349.93,268.391;343.257,266.324;336.449,263.2;344.931,258.104;351.684,260.817;358.324,261.523;357.494,263.04;350.613,262.467;343.841,260.218;
317.389,187.386;325.65,182.837;335.025,182.568;343.579,184.465;352.508,186.951;377.447,192.897;385.351,191.998;392.605,192.529;400.113,194.321;404.499,200.736;360.62,205.989;360.149,214.028;359.639,222.066;359.347,229.425;345.228,238.163;349.382,240.27;354.475,242.255;359.163,242.46;363.916,242.272;323.941,197.57;331.095,193.271;339.676,194.735;344.716,201.918;337.193,203.976;329.51,202.729;374.758,208.608;381.631,203.841;390.32,204.873;396.323,211.726;388.473,215.779;380.552,213.779;331.251,258.516;338.445,254.888;345.926,253.824;352.31,256.633;358.766,256.804;363.993,259.954;368.194,265.225;362.038,267.719;355.977,268.562;349.592,268.391;342.934,266.113;336.586,262.709;344.542,257.954;351.698,260.537;358.104,261.269;357.211,262.53;350.368,262.324;343.545,259.803;
316.972,187.951;325.235,183.243;334.811,182.722;343.649,184.555;352.765,187.174;377.204,193.227;385.178,192.171;392.585,192.754;400.333,194.632;404.966,201.178;360.905,206.557;360.31,214.457;359.733,222.243;359.353,229.468;345.163,238.293;349.512,240.35;354.588,242.298;359.394,242.454;364.38,242.163;324.202,197.802;331.123,193.268;339.787,194.562;344.923,201.603;337.552,203.906;329.827,202.809;375.45,208.711;382.177,204.034;390.759,205.141;396.714,211.959;388.937,215.899;381.058,213.996;331.018,258.783;338.335,255.008;346.032,253.588;352.851,256.515;359.655,256.743;364.796,260.418;368.689,266.141;362.646,268.548;356.487,268.83;350.044,268.568;343.257,266.432;336.427,263.102;345.032,257.972;352.289,260.533;358.67,261.383;357.759,262.97;350.935,262.719;343.956,260.2;
316.911,186.938;325.365,182.53;334.832,182.136;343.565,183.919;352.693,186.289;377.119,192.362;385.157,191.397;392.706,192.117;400.323,194.61;404.593,201.514;360.327,206.359;359.732,214.106;359.072,221.854;358.524,229.056;345.023,238.149;349.158,239.884;354.227,241.788;358.953,242.046;363.95,242.087;323.6,196.835;330.778,192.794;339.274,194.45;344.46,201.578;336.77,203.358;329.026,202.011;375.068,208.547;382.017,203.956;390.433,205.316;396.354,211.902;388.686,215.684;380.739,213.739;331.297,257.778;338.542,254.432;345.931,253.668;352.052,256.664;358.812,256.611;364.473,259.793;368.728,265.363;362.526,267.918;356.259,268.182;349.845,267.663;343.071,265.373;336.587,262.103;344.635,257.683;351.362,260.522;358.147,261.105;357.443,262.449;350.492,261.901;343.692,259.433;
317.618,186.079;325.601,181.568;334.745,180.965;343.269,182.587;352.248,184.612;377.995,191.816;385.554,190.911;392.658,191.742;399.923,193.927;404.327,200.241;360.077,205.766;359.343,213.186;358.736,220.606;358.387,227.394;344.233,236.862;348.447,238.779;353.449,240.677;358.573,241.05;363.656,241.012;323.648,196.876;330.601,192.405;338.976,193.762;344.041,200.769;336.561,202.747;329.196,201.656;375.444,207.8;382.102,203.412;390.33,204.639;395.724,211.124;388.309,214.814;380.866,212.897;331.512,257.195;338.526,253.718;345.828,252.468;352.195,255.225;359.173,255.586;364.656,259.271;368.368,264.879;361.724,266.902;355.476,267.203;348.975,266.773;342.777,264.455;336.672,261.199;344.983,256.701;351.621,259.417;358.221,260.086;357.181,261.34;350.201,260.918;343.803,258.514;
317.577,184.478;325.407,180.081;334.495,179.802;342.96,181.693;351.725,184.067;376.89,190.26;384.981,190.194;392.494,191.697;399.931,194.495;404.107,201.478;359.944,204.085;359.058,211.678;358.311,219.07;357.71,225.936;343.939,235.655;347.736,237.571;352.563,239.489;357.594,239.965;362.609,239.781;322.509,195.56;329.686,191.391;338.224,192.88;343.418,200.091;335.743,201.77;328.03,200.432;374.401,207.356;381.054,203.272;389.654,204.796;395.206,211.93;387.505,214.971;379.788,212.722;329.84,256.07;337.221,252.37;344.595,250.975;350.902,253.863;357.591,254.321;362.902,258.214;366.884,264.045;360.388,266.743;354.002,267.438;347.317,266.966;340.787,264.563;334.677,260.873;343.325,255.416;349.999,258.226;356.734,258.889;355.842,261.086;348.842,260.863;342.272,258.191;
317.742,181.859;326.281,177.62;335.863,177.545;344.906,180.04;354.133,183.358;376.223,189.027;384.804,189.056;392.466,190.736;399.857,193.631;404.22,200.548;360.173,201.08;358.842,208.638;357.634,216.449;356.67,223.784;342.682,232.537;346.357,234.767;351.179,236.851;356.1,237.631;361.251,237.695;323.216,193.212;330.202,189.15;338.625,190.546;343.358,197.78;336.143,199.345;328.6,197.821;374.453,206.406;381.064,202.498;389.211,204.359;394.451,211.666;386.936,214.103;379.512,211.545;328.575,252.58;335.889,249.136;343.329,247.793;349.871,250.505;356.571,251.547;361.631,255.889;365.268,261.606;358.641,264.254;352.091,264.793;345.328,264.329;338.749,261.543;332.825,257.531;341.541,251.896;348.951,254.752;355.882,256.154;354.514,259.112;347.022,258.656;339.929,255.747;
319.516,179.323;327.664,174.414;337.135,174.656;345.866,177.704;354.631,181.637;376.088,187.705;384.577,188.268;392.437,190.1;399.771,193.704;403.32,201.202;359.218,199.753;357.885,206.587;356.749,213.506;355.512,220.148;341.27,229.523;344.576,231.743;349.048,233.983;353.946,235.147;358.867,235.456;323.067,190.501;330.439,186.642;338.759,188.364;343.37,195.747;336.026,197.286;328.451,195.474;373.14,205.463;380.331,201.824;388.262,203.92;392.838,211.64;385.539,213.99;378.198,211.122;325.468,248.098;333.217,245.167;340.443,243.997;347.046,246.821;353.688,248.878;358.319,253.676;361.97,259.503;355.19,262.232;348.469,262.768;341.347,261.533;334.801,258.128;329.519,253.691;338.68,247.881;345.957,250.812;353.261,253.314;351.74,256.776;343.608,255.449;336.6,251.938;
319.633,177.181;328.205,172.921;337.53,173.263;346.196,176.604;354.717,181.149;375.014,188.179;383.512,188.665;391.25,190.61;398.584,193.798;402.29,200.555;359.192,198.563;357.31,205.137;355.576,211.983;353.895,218.474;339.709,227.808;343.12,229.972;347.544,232.219;352.423,233.499;357.38,234.137;322.887,188.814;330.92,185.507;339.043,187.918;343.464,195.428;335.884,196.426;328.104,194.355;372.763,205.41;380.352,201.683;388.266,204.09;392.52,211.948;385.181,213.644;377.997,210.758;323.564,246.406;331.275,243.301;338.793,242.04;345.447,244.972;352.331,246.991;356.712,252.371;360.421,258.769;353.454,260.536;346.52,260.767;339.272,259.499;332.901,256.225;327.628,251.606;337.074,245.962;344.128,248.947;351.301,251.627;349.784,255.19;341.56,253.83;334.746,250.116;
320.738,176.113;329.025,172.459;338.159,173.383;346.426,176.457;354.436,180.647;376.099,188.591;384.21,189.547;391.551,191.769;398.645,195.18;402.312,202.305;358.839,199.497;356.931,205.939;355.135,212.873;353.445,219.256;339.024,227.389;342.7,229.853;347.363,232.169;352.127,233.427;356.996,233.989;323.489,188.532;331.358,185.579;339.564,188.145;343.684,195.087;336.265,196.256;328.59,194.044;372.85,205.885;380.09,202.786;387.999,205.222;392.108,212.761;384.796,214.457;377.703,211.453;322.573,246.091;330.327,242.674;338.172,241.289;345.037,244.305;351.937,246.538;356.178,252.105;359.669,259.135;352.841,260.951;345.942,261.23;338.646,259.959;332.105,256.48;326.627,251.572;336.092,245.506;343.644,248.829;351.021,251.507;349.35,255.527;340.806,254.12;333.462,249.984;
321.332,176.116;329.676,172.58;338.91,173.523;347.18,177.07;355.194,181.613;376.051,189.926;384.583,190.472;392.376,192.599;399.583,196.692;402.98,204.433;359.528,199.909;357.301,206.444;355.226,213.381;353.344,219.979;339.224,227.215;342.737,230.093;347.374,232.547;352.201,233.741;357.064,233.831;323.93,188.194;332.235,185.063;340.263,187.98;344.153,195.568;336.732,196.273;329.162,193.994;372.768,206.616;380.409,203.127;388.401,205.79;392.179,213.813;385.003,215.462;377.84,212.21;322.997,246.02;330.764,243.06;338.45,241.911;344.966,244.92;351.559,247.345;355.685,253.005;359.387,259.863;352.558,261.656;345.521,261.944;338.228,260.575;331.737,256.895;326.695,251.607;336.293,245.972;343.108,249.491;350.223,252.322;348.657,255.807;340.44,254.258;333.908,250.145;
322.197,176.567;330.727,173.629;339.77,174.58;347.975,177.826;355.9,182.319;377.217,190.594;385.358,191.461;392.637,193.725;399.64,197.6;403.261,204.68;360.279,201.14;358.046,207.894;356.083,215.124;354.336,221.89;340.363,228.177;343.986,231.087;348.801,233.528;353.343,234.769;358.056,235.025;324.939,188.916;332.988,185.946;340.701,188.964;344.609,196.439;337.383,196.776;330.025,194.379;373.786,207.933;381.372,204.399;389.296,206.86;393.185,214.798;386.103,216.284;378.979,213.227;324.22,247.03;331.841,243.751;339.463,242.505;346.369,245.335;353.144,248.03;357.204,254.017;360.6,261.203;353.606,263.495;346.193,263.84;338.63,262.28;332.342,258.475;327.568,252.958;337.285,246.865;344.3,250.192;351.634,253.345;349.728,257.427;341.196,255.827;334.469,251.479;
322.55,178.031;330.797,174.761;339.855,175.57;348.242,178.542;356.07,183.052;377.595,191.929;386.076,192.606;393.655,195.018;400.777,199.129;404.011,206.692;360.768,201.845;358.771,208.486;356.798,215.54;354.733,222.218;341.026,229.748;344.488,232.405;349.092,234.775;353.665,236.065;358.37,236.701;325.902,189.999;333.696,186.784;341.326,189.448;345.147,197.017;338.021,197.84;330.771,195.623;374.687,208.777;382.017,205.481;389.908,207.885;393.826,215.763;386.518,217.519;379.489,214.469;325.296,248.379;332.748,245.653;340.129,244.906;346.45,248.124;353.165,250.416;357.676,255.962;361.269,262.71;354.318,264.561;347.013,264.795;339.462,263.311;333.343,259.579;328.758,254.147;338.176,248.979;344.605,252.527;351.985,255.168;349.926,258.9;341.72,257.223;335.419,253.238;
322.411,177.549;330.793,174.25;339.804,175.341;348.159,178.425;356.168,182.978;377.672,191.357;386.162,192.229;393.653,194.615;400.565,198.727;403.921,206.039;360.628,201.962;358.644,208.497;356.732,215.326;354.861,221.791;340.62,229.304;343.979,232.185;348.67,234.757;353.503,235.979;358.414,236.271;325.784,189.359;333.494,186.279;341.068,189.049;344.543,196.562;337.46,197.3;330.515,194.983;374.459,208.458;381.687,205.009;389.558,207.473;393.514,215.288;386.157,217.119;379.24,214.01;325.259,248.367;332.672,245.379;340.153,244.344;346.445,247.597;353.064,249.779;357.346,255.323;360.513,262.096;353.66,264.095;346.644,264.322;339.336,262.74;333.31,259.181;328.585,254.114;338.313,248.951;344.522,252.448;351.375,254.826;349.509,257.959;341.697,256.519;335.879,252.62;
322.852,178.286;331.278,175.507;340.101,176.557;348.206,179.734;356.072,183.718;379.083,192.845;387.464,193.992;394.894,196.399;401.833,200.441;405.336,207.813;360.754,203.857;358.859,209.936;357.027,216.39;355.131,222.636;341.024,231.117;344.475,233.787;349.054,236.307;353.55,237.577;358.297,237.915;326.006,190.95;333.803,187.912;341.538,190.607;345.589,197.948;338.285,198.633;331.081,196.38;374.746,209.65;382.173,206.578;390.077,209.096;394.15,217.164;386.701,218.394;379.689,215.249;325.499,249.696;333.018,246.645;340.452,245.961;346.807,249.177;353.391,251.554;357.575,257.122;360.578,263.542;353.884,265.479;346.819,265.929;339.343,264.49;333.266,260.849;328.78,255.464;337.951,250.177;344.547,253.795;351.606,256.266;349.814,259.886;341.838,258.412;335.49,254.314;
322.511,179.61;330.979,176.485;339.892,177.389;348.039,180.42;355.842,184.719;378.812,193.576;387.153,194.38;394.455,196.606;401.198,200.528;404.656,207.813;360.878,204.534;358.768,210.933;356.831,217.602;354.782,224.063;340.987,231.964;344.339,234.917;348.822,237.53;353.523,238.622;358.355,238.822;325.844,191.678;333.807,188.489;341.598,191.105;345.292,198.44;338.106,199.137;330.943,196.956;374.92,210.41;382.349,207.226;390.34,209.723;393.978,217.905;386.719,219.38;379.707,216.051;324.95,250.695;333.079,247.942;340.513,247.308;346.796,250.61;353.385,252.843;357.81,258.145;360.984,264.837;354.079,267.135;346.799,267.584;339.213,266.161;332.966,262.426;328.22,256.983;338.052,251.173;344.652,254.921;351.836,257.402;350.101,261.407;341.817,260.008;335.516,255.982;
322.878,180.645;331.578,178.15;340.416,179.377;348.523,182.499;356.548,186.488;376.985,194.831;385.367,195.755;392.722,197.994;399.978,201.144;404.21,207.887;360.597,206.164;358.436,213.011;356.551,219.967;354.387,226.554;340.017,234.273;343.526,237.418;348.107,240.131;353.097,241.198;358.358,240.967;325.575,193.075;333.642,189.844;341.638,192.609;345.207,200.309;337.852,200.771;330.644,198.353;374.504,211.902;381.95,208.397;390.133,210.722;394.215,219.126;386.755,220.615;379.584,217.307;324.913,253.457;332.414,249.983;339.898,249.468;346.204,253.003;353.058,254.943;357.664,260.137;360.412,266.97;354.02,268.916;346.883,269.059;339.603,267.703;333.302,264.286;328.215,259.339;337.67,253.612;344.177,257.6;351.84,259.55;350.486,262.616;341.937,261.53;335.584,257.386;
322.588,181.97;331.001,179.41;339.807,180.577;347.775,183.675;355.745,187.828;377.72,196.93;385.751,197.247;393.195,199.05;400.336,201.923;404.238,208.579;360.973,207.571;358.841,214.445;356.975,221.441;354.896,228.001;340.387,235.923;344.161,238.867;348.912,241.467;353.787,242.489;358.618,242.502;324.987,194.273;333.249,191.207;341.376,194.244;345.207,202.069;337.849,202.292;330.32,199.783;374.103,213.449;381.737,210.041;390.03,212.482;394.238,220.715;386.733,222.399;379.343,219.155;324.744,254.976;332.369,251.816;339.919,251.144;346.242,254.715;352.762,256.555;357.06,261.718;359.914,268.514;353.765,270.408;347.072,270.558;340.033,269.314;333.555,265.843;328.225,260.881;337.623,255.584;344.189,259.469;351.176,261.436;349.882,264.132;342.232,262.88;335.759,258.946;
321.21,182.762;330.031,180.005;339.092,181.402;347.313,184.637;355.287,189.03;377.024,197.41;385.352,197.943;393.075,199.752;400.587,202.991;404.925,209.869;360.464,208.56;358.281,215.839;356.347,223.229;354.122,230.301;340.045,237.532;343.854,240.385;348.565,242.917;353.364,243.962;358.093,244.016;324.759,195.091;332.762,191.943;340.662,194.88;344.525,202.687;337.013,203.008;329.677,200.5;374.732,214.172;381.919,210.698;390.008,213.003;394.027,221.173;386.64,223.002;379.498,219.828;324.243,255.614;332.255,252.86;339.848,252.55;346.028,256.241;352.554,257.985;357.082,262.838;360.245,268.97;353.762,271.025;346.789,271.095;339.564,269.866;333.205,266.534;327.68,261.773;337.1,256.759;343.809,260.7;351.044,262.492;349.725,265.08;341.648,263.818;335.156,260.1;
321.525,184.283;329.83,181.476;338.254,182.399;345.777,185.291;353.46,189.121;377.751,198.295;385.448,198.575;392.569,200.176;399.628,202.894;404.077,209.142;359.932,209.999;357.84,216.972;356.125,224.061;354.212,230.936;339.965,239.291;343.627,241.865;348.256,244.298;353.113,245.391;357.933,245.584;324.868,196.119;332.724,193.014;340.58,195.812;344.445,203.376;337.061,204.129;329.673,201.751;374.309,214.742;381.552,211.411;389.543,213.747;393.833,221.587;386.415,223.747;379.051,220.71;324.519,257.199;332.295,254.872;339.733,254.497;345.83,258.183;352.502,259.686;357.068,264.385;360.543,270.396;354.382,272.59;347.482,272.373;340.537,271.033;334.041,267.832;328.227,263.214;337.585,258.525;344.242,262.239;351.261,264.002;349.981,266.335;342.385,265.123;335.884,261.444;
321.181,185.4;329.523,182.947;338.086,184.134;345.671,186.972;353.589,190.536;377.604,199.364;385.24,199.739;392.291,201.07;399.336,203.684;403.28,210.001;359.915,210.78;357.925,217.911;356.236,225.19;354.239,232.424;339.319,240.483;343.249,242.882;348.076,245.336;352.822,246.431;357.627,246.898;323.796,196.689;331.883,193.6;340.004,196.55;343.938,204.411;336.303,205.091;328.734,202.569;373.943,215.634;381.098,212.062;389.313,213.859;394.158,221.691;386.554,224.356;378.959,221.466;324.267,258.901;332.013,256.322;339.466,255.831;345.738,259.533;352.395,260.868;356.971,265.616;360.467,271.474;354.373,273.632;347.428,273.555;340.542,272.217;334.087,269.022;328.023,264.563;337.373,260.068;344.124,263.984;350.951,265.438;349.883,267.439;342.578,266.104;335.984,262.797;
320.511,185.93;329.034,183.278;337.682,184.499;345.379,187.485;353.384,191.495;377.437,199.847;385.155,200.304;392.053,201.847;398.981,204.247;402.798,210.577;359.298,211.836;357.417,219.152;355.831,226.46;353.991,233.531;339.044,241.141;343.241,243.879;348.209,246.556;353.175,247.453;358.076,247.55;324.2,197.627;331.73,194.344;339.653,197.11;343.318,204.663;336.127,205.636;328.868,203.254;373.737,215.89;380.781,212.147;388.853,214.023;393.305,221.662;385.931,224.455;378.464,221.707;323.585,259.064;331.587,256.572;339.238,256.205;345.365,260.167;351.984,261.026;356.671,265.478;360.145,271.415;354.145,273.569;347.417,273.368;340.71,272.289;334.09,269.166;327.733,264.86;337.282,260.18;344.06,264.25;350.885,265.488;349.838,267.567;342.597,266.378;335.665,262.758;
320.299,185.976;328.836,183.769;337.534,185.092;345.27,187.923;353.189,191.716;377.316,200.07;385.088,200.528;392.013,202.089;398.824,204.735;402.918,210.76;359.287,212.119;357.347,219.519;355.702,226.892;353.616,234.059;338.932,241.858;343.04,244.362;347.786,246.74;352.475,247.662;357.329,247.81;323.526,197.964;331.304,194.668;339.471,197.578;343.288,205.141;335.84,206.177;328.285,203.758;373.593,216.241;380.648,212.519;388.85,214.193;393.4,221.863;385.901,224.916;378.435,222.113;323.364,259.513;331.229,256.826;338.872,256.537;345.045,260.541;351.89,261.638;356.665,266.058;360.15,271.921;353.735,274.006;346.779,273.433;339.948,272.147;333.453,269.156;327.266,265.074;337.021,260.6;343.562,264.285;350.458,265.866;349.302,267.997;341.995,266.673;335.535,263.194;
319.632,186.362;328.126,183.861;336.656,185.037;344.259,187.671;352.293,191.074;377.12,200.273;384.634,200.687;391.42,202.161;398.029,204.781;401.892,210.721;358.575,212.343;356.73,219.57;355.306,226.863;353.663,234.015;338.554,241.77;342.554,244.401;347.476,246.896;352.201,247.652;356.91,247.556;322.858,197.825;330.664,194.949;338.796,197.805;342.936,205.21;335.251,206.308;327.659,203.922;372.624,215.917;379.773,212.483;387.94,214.338;392.686,221.706;385.266,224.803;377.676,221.956;323.372,260.016;331.104,257.07;338.699,256.6;344.984,260.396;351.567,261.329;356.202,265.879;359.727,271.923;353.604,273.817;347.051,273.186;340.468,271.974;334.016,269.069;327.574,265.198;336.843,260.742;343.531,264.326;350.067,265.787;349.434,267.311;342.511,266.078;335.826,262.847;
